Date,Adj Close,Adj Close_GLD,Adj Close_WTI,Adj Close_SPY,Adj Close_BTC
2013-10-30,-0.005793490225590059,-0.0013099958645943488,-0.024536735226050377,-0.00496720199594014,-0.0184
2013-10-31,-0.001378222553452546,-0.014351914754235806,-0.020020475343751398,-0.002836413004615679,0.0189
2013-11-01,0.0011551868148331756,-0.0061844444084760974,-0.008381433043158082,0.002389776230043994,0.0014
2013-11-04,-0.00753192434373906,-0.0011027915952256384,0.057580500353803465,0.003518332448661843,0.0846
2013-11-05,0.003050711157595476,-0.001971453393369016,-0.04195792258780351,-0.003167024549209585,0.0626
2013-11-06,0.00473414426261809,0.005056885287565871,-0.009906122824723473,0.005105981447958596,0.0602
2013-11-07,0.0023324083380755756,-0.008176048043114226,-0.05318604914224312,-0.012643285829273987,0.1167
2013-11-08,0.00020913850794279654,-0.014901750382376844,-0.002780859765360133,0.01349100171905726,0.1429
2013-11-11,-0.005217514881146412,-0.0032989703632274603,0.014500908909078847,0.00016954731867380168,0.0855
2013-11-12,-0.0011191093602604951,-0.01146367778198043,-0.04288069083438917,-0.002030317891889788,0.0342
2013-11-13,-0.00600678705195723,0.003266651987325009,0.0626075138503952,0.008024116797830105,0.1073
2013-11-14,0.009950358109668267,0.01155879679757943,0.023913245460917887,0.004989646458714692,0.0781
2013-11-15,0.0005621368032109331,0.000402374290726204,-0.01592357132494293,0.004351122825998477,-0.0431
2013-11-18,0.003480498806167631,-0.011422121721614165,-0.056634320275649075,-0.0034990104889454088,0.2364
2013-11-19,8.06370057127026e-05,0.00040679757316963716,0.007432874971167847,-0.002173890670557399,0.0237
2013-11-20,0.0014685847652582407,-0.02301744019441898,0.036322377505628056,-0.003128106586101409,-0.0818
2013-11-21,-0.002398896169462761,-0.001498504004828649,0.06900325735208823,0.00806904264816688,0.2727
2013-11-22,0.005390263599438949,-0.00016678565994454608,0.001024542057684652,0.005002080828518052,0.0857
2013-11-25,0.0027268577035699515,0.004503009704574623,-0.01893550883414108,-0.000995319074098,-0.038
2013-11-26,-0.003944795918817023,-0.005312961933526483,0.016171133600423104,0.0002767966644430242,0.0853
2013-11-27,0.0026422455946413237,-0.0030045118616964794,-0.028747537763638142,0.0024347631945405013,0.1159
2013-11-29,0.0035623101176254224,0.010380025726374864,-0.09090911035145888,-0.0006624758874657077,0.0965
2013-12-02,0.0022601047055641477,-0.02584917312405066,-0.01744180849069188,-0.0025965317320308934,0.0451
2013-12-03,-0.0010960965671338307,0.0032318187404347665,-0.011834183873960402,-0.0043204603350662785,0.05
2013-12-04,0.0017700044900448297,0.016954900097682968,0.027544826899422725,-0.00011122121286832876,0.0926
2013-12-05,-0.0006551505547903735,-0.013837913015870562,-0.023892949644223394,-0.004395504740664746,-0.0999
2013-12-06,-0.0026950330657782295,0.0021132712895250982,-0.06447749685064441,0.011176832867532793,-0.1533
2013-12-09,-0.0003103207711077083,0.009869237780065765,-0.0031907900321751503,0.0025421472749804774,0.2819
2013-12-10,0.0058966108103266635,0.01754091590969642,0.0006402396099653984,-0.0035829857555590428,0.0932
2013-12-11,0.0018595679969959367,-0.007880471900160724,-0.04478557347171508,-0.01123121136714067,-0.0989
2013-12-12,-0.004830959170002536,-0.02126427007980758,0.030810355092510067,-0.003301028397308392,-0.0231
2013-12-13,-0.0022222539280347675,0.009214610951512325,-0.0019494234451001846,-0.00011253172866476646,0.0134
2013-12-16,-0.0021359352780312424,0.002596793391862917,0.005859364066461481,0.00623240746214182,-0.1851
2013-12-17,-0.0003260075105286919,-0.008689121015236556,0.018770264466013264,-0.003180466089261147,0.0386
2013-12-18,-0.0013348067817633424,-0.00876528362539053,-0.010165093598412667,0.017072228283522506,-0.2467
2013-12-19,0.0067022880962268605,-0.023722480240186083,0.025725587543022455,-0.0011556807616334153,0.2732
2013-12-20,-0.0013582457322669494,0.00975442213515798,0.014148012184253655,0.005816883793805738,-0.1468
2013-12-23,-0.0020251699169353543,-0.0031913294703355133,0.006341068756454682,0.005342351276495849,0.0294
2013-12-24,0.0011445308941588905,0.004585954665539571,0.01890352496882386,0.0021915849445961477,0.0109
2013-12-26,-0.001030226306815596,0.005512484048749489,-0.010513314598653678,0.005083981014398331,0.1431
2013-12-27,0.0038085812001773522,0.0032551386822530226,0.018749996924011247,-5.416996864959778e-05,-0.0285
2013-12-30,0.004021637925362809,-0.014771203179331227,-0.017177830827533547,-0.0001632871195565988,0.0321
2013-12-31,0.0007753290302572324,0.006326400561529777,-0.0012485210678099268,0.0047329296024394285,-0.0129
2014-01-02,0.0010113808230594046,0.0161901240867246,-0.04437495170697692,-0.009584004705758153,0.0469
2014-01-03,-0.008010112648589973,0.010932211148536819,-0.01569653031385332,-0.00016373121821433578,0.0478
2014-01-06,-0.0021171942233617624,0.0017604081051298959,-0.013953485330089332,-0.002897725385507255,0.0338
2014-01-07,0.0002955340727035516,-0.0056903791228098966,0.02425875474431849,0.00614143892361696,-0.1536
2014-01-08,-0.0010824576726593538,-0.005891238428211154,-0.03552637287845828,0.00021809108892889562,0.0475
2014-01-09,0.002861793841957061,0.0028783976463331307,-0.008867643351147536,0.0006542268307092591,0.0259
2014-01-10,0.0019445052072122326,0.015195028411862932,0.015141062088888768,0.00272241598143097,-0.0179
2014-01-13,0.0009236342286924604,0.0063195949886565295,-0.0203389798838427,-0.01330487661028068,-0.0785
2014-01-14,-0.006326491053828764,-0.009337277183627424,0.014532869662408077,0.010897488169895109,0.0103
2014-01-15,0.00269520017839997,-0.0019183895963796882,-0.01978173824502294,0.005390102697695243,0.0156
2014-01-16,-0.004401295174461084,0.0010863885127820883,0.009742609133086333,-0.0012995151466814736,-0.0187
2014-01-17,-0.0005395888137978977,0.009516648976840125,-0.014472774122262555,-0.004229374605252634,-0.0425
2014-01-21,0.0003776403511874804,-0.0101712011397469,0.03706295150349148,0.002940124638205921,-0.0162
2014-01-22,0.003113830572661458,-0.00426060584660215,0.055293222388118624,0.0006516907237092973,-0.0037
2014-01-23,0.005266827129188467,0.021813897314074238,-0.005111778405657685,-0.00819328840231448,0.0114
2014-01-24,0.004391555470622199,0.00410542734412811,-0.03725109581848873,-0.021336129047777708,-0.0421
2014-01-27,-0.008674048685319735,-0.010875801955168796,-0.020680492885737145,-0.004918941121666687,-0.061
2014-01-28,0.005121653456445552,-8.268961893331817e-05,0.01703008145955609,0.005954625407188718,0.0457
2014-01-29,-0.00029825784192649696,0.012567212160504493,-0.014735471758792529,-0.009605022432986998,0.0063
2014-01-30,-0.0006623774364331592,-0.02204625255756343,-0.01359621203498329,0.010600292242626042,0.0049
2014-01-31,-0.003662588333235073,0.002671785119756409,-0.01309445990678093,-0.0058583273790076,-0.0049
2014-02-03,-0.0036656474598310007,0.010242346527122859,-0.04539100730758672,-0.02250539517989303,-0.0057
2014-02-04,-0.007844665883198432,-0.002720094229185621,0.024871952471706926,0.007004601566773516,0.0037
2014-02-05,0.0013228619311649314,0.0024795690309509233,-0.012134210726181704,-0.001254124156479186,-0.0271
2014-02-06,-0.00021227761766118292,-0.0004122602966475375,0.02745666589855844,0.013187157715930375,-0.0246
2014-02-07,-0.0003101605168290833,0.007670738383060538,-0.004219408406490821,0.012395543812944165,-0.0668
2014-02-10,0.00541547015509769,0.0061389867499452855,0.006355930877913529,0.0018366646139160725,-0.0052
2014-02-11,-9.850331620564479e-05,0.011714956580352931,0.015438570267028773,0.010943671425378998,-0.0672
2014-02-12,0.002434492110894304,0.0005628794988796759,0.017277167302084617,0.0004947012239440163,0.0397
2014-02-13,0.009799765012623363,0.008518826295861315,0.005434803687067058,0.0051627943607504,-0.0741
2014-02-14,0.0028484059928775007,0.01322817507664209,-0.012162225704130392,0.005519061154597882,0.0753
2014-02-18,-0.0024745287403572513,0.0019661816515914587,0.015731893762773508,0.00119550108509614,-0.054000000000000006
2014-02-19,-0.0020190847319719873,-0.00886973994723983,0.010101008092406216,-0.0066217504075694045,0.0038
2014-02-20,-0.0006169742357531316,0.010532999654813135,-0.019999996062734504,0.005901039037902622,-0.0817
2014-02-21,-0.0008496853926528436,-0.0001567135055292601,0.01836727628883006,-0.0011406903190767093,-0.0188
2014-02-24,-0.0016966662161588264,0.011051917556613278,0.056112282822448734,0.005546713293885341,-0.0914
2014-02-25,0.001415813696548085,0.001705567961347132,-0.03668567665275657,-0.00037866003815822946,-0.0843
2014-02-26,0.0012175028995491388,-0.008513319761305871,-0.017728165415826558,5.4264911553358885e-05,0.1301
2014-02-27,-0.0005333857903223604,0.0007024926817724708,-0.006016041857134002,0.005247457019602164,-0.0052
2014-02-28,0.001418853914474827,-0.004524135846074251,0.013449852918504757,0.002529206951926488,-0.0242
2014-03-03,0.0022248565605629267,0.02092141108046075,0.004645098401272918,-0.007032043893042905,0.1737
2014-03-04,-0.0036336159067322793,-0.012357054979777349,0.017833484621585072,0.014055621632907078,0.0152
2014-03-05,-8.33904765501492e-05,0.0016320075055982208,-0.014925264451198905,0.0009064865329464489,0.0105
2014-03-06,0.0031265453737099325,0.009930939447266862,-0.003952697830717278,0.0022900763358779663,-0.0178
2014-03-07,0.0013560110942214543,-0.008296856773808758,-0.005952315077084602,0.0004251003255537622,-0.0633
2014-03-10,-0.0006357173612574485,0.0003099275393667611,-0.023286777068585396,-0.0005310089131830287,-0.0097
2014-03-11,-0.0054413775114001695,0.005653184387327759,-0.017029880304982536,-0.0049428554776705935,0.0
2014-03-12,-0.0011634338750823314,0.014631094159512248,0.018017967626294373,0.0002672008797917069,0.0569
2014-03-13,3.327968657429459e-05,0.003415393334794903,0.010211025629480064,-0.011213404413228267,-0.0123
2014-03-14,0.00023280661136348968,0.006731709737936908,0.023066431934193554,-0.0028078216581234328,-0.0187
2014-03-17,0.0010483897741233594,-0.010969246032428437,-0.0033156308645614363,0.00904343578454836,-0.0168
2014-03-18,-0.0001996308226551724,-0.007748437231769989,0.04191621284827041,0.007138291798811647,-0.0095
2014-03-19,-0.002473136698905587,-0.019369153834579822,0.005108489776215475,-0.00532894746747492,-0.0119
2014-03-20,-0.0035558682491561022,-0.0017955791561766743,0.02096572150839804,0.005839605821403859,-0.045
2014-03-21,-0.0018324986397171283,0.0047708478604697735,0.05102668327653803,-0.0038787768200783113,-0.0252
2014-03-24,-0.0011212743245149204,-0.01782518014920287,-0.011841258918396047,-0.004135412499300051,0.042
2014-03-25,0.0004949034558734411,0.001822819435546963,0.007789132470784832,0.004745554248802852,-0.0135
2014-03-26,0.002099661939904296,-0.007910766324103369,-0.01783592262513012,-0.00719195808237727,0.0223
2014-03-27,0.0026522639925601332,-0.006538611755630641,0.018159819765351193,-0.0021086875646459946,-0.1621
2014-03-28,0.0018767856898866953,-0.00024077999982852205,0.01724140737129165,0.004930287218924967,-0.0022
2014-03-31,0.0021636849484072407,-0.0076268221488628996,0.011689002724028397,0.008194429410697479,-0.0261
2014-04-01,0.0013500280620188931,-0.0017798011456744423,0.0005776861332058569,0.006630570570525407,0.0682
2014-04-02,-0.0019960258300305567,0.007537080069503599,0.0051963992344714605,0.0033467758505396628,-0.0818
2014-04-03,-0.00034917534916634185,-0.003217515499202128,0.019528847557756857,-0.0013233542660419095,0.0123
2014-04-04,-0.0017097071172124112,0.0133150544727203,-0.00507029462370967,-0.011822698574639912,0.0027
2014-04-07,-0.0011936091494522127,-0.00525600091039935,-0.03397521998708308,-0.01105121413290755,0.0011
2014-04-08,0.0018935776977315744,0.009446742784294582,0.011137225973511633,0.004122966235244219,-0.012
2014-04-09,0.00840850327952647,0.0018241205774742753,0.01449284069267387,0.010750600580006653,-0.0139
2014-04-10,0.0029735889899633605,0.0054623372630875355,0.009142848714826624,-0.02100562523140881,-0.1638
2014-04-11,-0.0013421732037088852,-0.0006298860696725139,0.023216272993138665,-0.009008705474815581,0.125
2014-04-14,-0.0028440586586476746,0.0072480750550174555,0.021029338945283582,0.007878565213487398,0.1355
2014-04-15,-3.3490396165736236e-05,-0.01845913678934663,0.011382037479668705,0.0068873561442106546,0.122
2014-04-16,-0.00021740983157048088,0.0003984624480757315,-0.0005358921467280009,0.010477844535878855,0.0141
2014-04-17,0.004806507719371078,-0.006292822285853816,0.021983987797670634,0.0013968417095346908,-0.0412
2014-04-21,0.00030223627860781477,-0.004088193476797342,0.00996847304204529,0.003487138835081227,-0.0301
2014-04-22,6.715910047705442e-05,-0.003702503963152415,0.0,0.004544720931913604,-0.0181
2014-04-23,0.0020191809411580497,-0.0001615498728680942,0.006233811719383198,-0.0023418509071806426,0.0045
2014-04-24,-0.002484176085258749,0.006464087011591069,-0.00361384520943675,0.002027046229166052,0.0149
2014-04-25,0.0014623999993181869,0.0069846079289843654,-0.031088004684775572,-0.008198676998054322,-0.0754
2014-04-28,-0.00023523371252975878,-0.004384940209038013,0.004812816498862338,0.0031667141853111147,0.0148
2014-04-29,0.00026898285113730047,-0.00016012686984467894,0.025545478669434685,0.004655674194062875,-0.0313
2014-04-30,0.0008411963539647349,-0.005125735916385876,-0.003632700309936343,0.0029829901669482517,0.0329
2014-05-01,0.003105247446593795,-0.003381083278200081,-0.03229156397594568,0.00010606179574756958,0.0239
2014-05-02,0.0011150642309771808,0.01017766135521958,0.020990200749248622,-0.0014339229003181853,-0.012
2014-05-05,-0.0009620528535679851,0.009275577200982044,-0.011597069031468621,0.0019146426503664493,-0.009000000000000001
2014-05-06,-0.0005397910317282983,-0.001901424983746236,-0.008000213578191806,-0.00870412064279602,0.006999999999999999
2014-05-07,0.00633231436295989,-0.014367400696601584,-0.12849453548465772,0.005889185050308665,0.0186
2014-05-08,-0.0012546737791998552,0.0,-0.032078995378048036,-0.0010644493928474441,0.011000000000000001
2014-05-09,-0.0011855911757088222,-0.0005637408058022375,-0.014659021501435276,0.0014918171138074143,0.0072
2014-05-12,-0.00443426250707335,0.006768766942896631,0.0025873831522742474,0.009736198119771,0.0185
2014-05-13,0.0007931600165334007,-0.002721337927335199,0.0025805797246616358,0.0008958848583693335,-0.0063
2014-05-14,-0.0023400093990354476,0.009711068212604923,-0.018661549997061933,-0.004737803441779542,0.0154
2014-05-15,-0.003806813458209435,-0.008266440948327514,-0.022950752829159815,-0.008780575808849167,-0.0045
2014-05-16,0.0015116830222627886,-0.0021639548796237307,-0.008724808082043567,0.0034685327124355236,0.0007
2014-05-19,0.0017160159358025062,0.0006425849883910928,0.013540949083741038,0.0036696149802566413,0.0005
2014-05-20,-0.00043725001695216204,0.0008829716546379096,-0.012024069953285421,-0.006305334928708772,0.0842
2014-05-21,0.0012123028536965563,-0.0024059912253092675,0.019741274141725773,0.008424743328009354,0.0036
2014-05-22,0.0035483935373612496,0.0022509750033825604,-0.01602134493884544,0.0024317266188589315,0.0516
2014-05-23,-0.0017542366950336064,-0.0012833563412588678,-0.014925340685907007,0.0040089818404649424,0.0144
2014-05-27,0.0005727427964210552,-0.02136377492949504,0.002066138501903181,0.006146617914655428,-0.0087
